post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments
3374287174432485952,2024-05-23 12:13:21,"من المظهر الكاجوال إلى المظهر الأنيق! ما هو المظهر الذي سيهزه طفلك؟ 👔👕

From casual cool to dapper! Which look would your kid rock? 👔👕

#MyMaxStyle #HolidayCollection #KidsSummerCollection #HolidayOutfits #SummerVacation #Kidswear #BoysCollection",من المظهر الكاجوال إلى المظهر الأنيق! ما هو المظهر الذي سيهزه طفلك؟ 👔👕  From casual cool to dapper! Which look would your kid rock? 👔👕        ,557,"['يعمري الحلو ❤️❤️❤️', 'ولدنا سمسومييي ❤️❤️❤️', '❤❤❤😍', 'Samsomiii 👏🏻👏🏻', 'amazing ❤️❤️', 'Samsomii 😍🔥', '🔥😍', 'عمر أمه♥️ @sami_alhafar']","['يعمري الحلو ❤️❤️❤️', 'ولدنا سمسومييي ❤️❤️❤️', '❤❤❤😍', 'Samsomiii 👏🏻👏🏻', 'amazing ❤️❤️', 'Samsomii 😍🔥', '🔥😍', 'عمر أمه♥️ ']"
3374121396329088363,2024-05-23 06:44:30,"الخطوط والسراويل القصيرة مقابل الملابس الداخلية: ☀️ ما هو المفضل لديك لطفلك الصغير؟

Stripes & Shorts vs. Dungarees: ☀️ Which one is your favourite for your little boy?

#MyMaxStyle #HolidayCollection #SummerCollection #HolidayOutfits #SummerVacation #Kidswear #KidsCollection #BoysWear",الخطوط والسراويل القصيرة مقابل الملابس الداخلية ☀️ ما هو المفضل لديك لطفلك الصغير؟  Stripes & Shorts vs. Dungarees ☀️ Which one is your favourite for your little boy?         ,124,"['ارجعو وفرو فساتين البنات الي اعمارهم فوق ٨ عليها رسمات ديزيني بليزززز', 'Price', '😍😍']","['ارجعو وفرو فساتين البنات الي اعمارهم فوق  عليها رسمات ديزيني بليزززز', 'Price', '😍😍']"
3373616187806095642,2024-05-22 14:00:13,"الأزهار ورائعة! 🌺كيف ستصممين هذا لطفلك الصغير؟

Floral and fabulous! 🌺How would you style this for your little one?

#MyMaxStyle #HolidayCollection #SummerCollection #HolidayOutfits #SummerVacation #KidswearCollection #SummerKidsCollection",الأزهار ورائعة! 🌺كيف ستصممين هذا لطفلك الصغير؟  Floral and fabulous! 🌺How would you style this for your little one?        ,354,"['موقعكم اش فيه احاول اطلب مو راضي', '❤️❤️❤️', 'أنيق 🌸', 'amazing ❤️❤️', 'Lovely 🌹']","['موقعكم اش فيه احاول اطلب مو راضي', '❤️❤️❤️', 'أنيق 🌸', 'amazing ❤️❤️', 'Lovely 🌹']"
3373532482106708626,2024-05-22 11:13:55,"مربعات منعشة ولون أزرق غامق - قطعة أساسية شبه رسمية لخزانة ملابس طفلك!

Fresh checks and bold blue - a semi formal essential for your boy's wardrobe!

#MyMaxStyle #HolidayCollection #Kidswear #KidsCollection #SummerCollection #HolidayOutfits #SummerVacation",مربعات منعشة ولون أزرق غامق - قطعة أساسية شبه رسمية لخزانة ملابس طفلك!  Fresh checks and bold blue - a semi formal essential for your boys wardrobe!        ,162,"['❤️❤️❤️', ""Why do your branches in Bahrain not have trolleys?!!!!!! How can we shop with our children without it????? Why do we need to bring our children's trolley every time!!! I do not prefer shopping at Max for this reason. @maxfashionmena""]","['❤️❤️❤️', 'Why do your branches in Bahrain not have trolleys?!!!!!! How can we shop with our children without it????? Why do we need to bring our childrens trolley every time!!! I do not prefer shopping at Max for this reason. ']"
3372982013983925079,2024-05-21 17:00:13,"حدث رسمى؟ لقد وجدنا للتو المنتج المثالي لطفلك الصغير.🕴️💙

Formal event? We just found the perfect fit for your little guy.🕴️💙 

#MyMaxStyle #KidswearCollection #BabyCollection #BabyBoy #SummerVacation #Kidswear",حدث رسمى؟ لقد وجدنا للتو المنتج المثالي لطفلك الصغير.🕴️💙  Formal event? We just found the perfect fit for your little guy.🕴️💙        ,326,"['😍😍😍', 'My boy❤️', '❤️❤️❤️❤️', '❤️❤️', '❤️❤️❤️', '❤️❤️', 'So cute!', 'So cute', 'Adorable 😍']","['😍😍😍', 'My boy❤️', '❤️❤️❤️❤️', '❤️❤️', '❤️❤️❤️', '❤️❤️', 'So cute!', 'So cute', 'Adorable 😍']"
3372913305988717085,2024-05-21 14:44:00,"بدأ العد التنازلي...ولكن لماذا؟ ⏳ ترقبوا!

The countdown begins... but for what? ⏳ Stay tuned! 

#MyMaxStyle #HolidayCollection #SummerCollection #HolidayOutfits #SummerVacation #WomensFashion",بدأ العد التنازلي...ولكن لماذا؟ ⏳ ترقبوا!  The countdown begins... but for what? ⏳ Stay tuned!        ,155,"['😍😍😍', 'Sale😍', 'Excited 😍', 'Congratulations', 'Max birthday?', '😍😍😍', '😍😍😍', 'Exciting 🥳🥳🥳']","['😍😍😍', 'Sale😍', 'Excited 😍', 'Congratulations', 'Max birthday?', '😍😍😍', '😍😍😍', 'Exciting 🥳🥳🥳']"
3372822405213090203,2024-05-21 11:43:07,"استمتعي بالصيف مع هذه التنورة الحالمة من التول الأخضر والقميص الأبيض الناصع! 🌿✨

Twirl into summer with this dreamy green tulle skirt & crisp white top! 🌿✨

#MyMaxStyle #KidswearCollection #SummerCollection #HolidayOutfits #SummerVacation #Kidswear #GirlFashion",استمتعي بالصيف مع هذه التنورة الحالمة من التول الأخضر والقميص الأبيض الناصع! 🌿✨  Twirl into summer with this dreamy green tulle skirt & crisp white top! 🌿✨        ,5954,"['😍😍', '🧡🧡🧡🧡👌', 'Mashaallah good']","['😍😍', '🧡🧡🧡🧡👌', 'Mashaallah good']"
3372192056024723796,2024-05-20 14:50:57,"الطريقة الأنيقة للأيام المشمسة لأطفالك الصغار! 🌞❤️

The stylish way for sunny days for your tiny tots. 🌞 ❤️

#MyMaxStyle #KidswearCollection #SummerCollection #HolidayOutfits #SummerVacation #Kidsfashion",الطريقة الأنيقة للأيام المشمسة لأطفالك الصغار! 🌞❤️  The stylish way for sunny days for your tiny tots. 🌞 ❤️       ,4584,['❤️❤️'],['❤️❤️']
3372076298141144234,2024-05-20 11:00:43,"ماذا عن بعض مطبوعات الشمس والرمال والصيف لفتاتك الصغيرة؟ 🌺👗

How about some sun, sand, and summery prints for your little girl? 🌺👗

#MyMaxStyle #HolidayCollection #SummerCollection #HolidayOutfits #SummerVacation #WomensFashion","ماذا عن بعض مطبوعات الشمس والرمال والصيف لفتاتك الصغيرة؟ 🌺👗  How about some sun, sand, and summery prints for your little girl? 🌺👗       ",206,['Beautiful collection'],['Beautiful collection']
3371579552113855709,2024-05-19 18:33:47,"من مواعيد اللعب في الحديقة إلى النزهات المشمسة، هذه الإطلالات ستلبي احتياجاتهم!🌞👕👖

From park playdates to sunny strolls, these looks have got them covered!🌞👕👖 

#MyMaxStyle #KidswearCollection #SummerCollection #HolidayOutfits #SummerVacation #KidsFashion","من مواعيد اللعب في الحديقة إلى النزهات المشمسة، هذه الإطلالات ستلبي احتياجاتهم!🌞👕👖  From park playdates to sunny strolls, these looks have got them covered!🌞👕👖        ",3799,"['اركز على التياب❎️ اركز على سامي✅️ ماشاء الله  الله يحفظه❤️❤️', '🙌😍😍👏', '❤️❤️', 'رجعو فلوسي اللي اسبوع رجعت الملابس ولا في رد', 'ماعاد بطلب منكم', 'amazing ❤️❤️', 'الناس يلي عندهم الحرق ضعيف وزنهم فوق السبعين يرسلولي عندي الحل ان شاءالله 😍💪', 'سامي 😫💓💓', 'Wow so cute', 'هاذا سامي ولد اخت سارة الورع', 'The youngest boy isn’t @saraaalwari nephew!?']","['اركز على التياب❎️ اركز على سامي✅️ ماشاء الله  الله يحفظه❤️❤️', '🙌😍😍👏', '❤️❤️', 'رجعو فلوسي اللي اسبوع رجعت الملابس ولا في رد', 'ماعاد بطلب منكم', 'amazing ❤️❤️', 'الناس يلي عندهم الحرق ضعيف وزنهم فوق السبعين يرسلولي عندي الحل ان شاءالله 😍💪', 'سامي 😫💓💓', 'Wow so cute', 'هاذا سامي ولد اخت سارة الورع', 'The youngest boy isn’t  nephew!?']"
3371358348647874646,2024-05-19 11:14:18,"جاهز، جاهز، الصيف! مجموعتنا الجديدة للأطفال موجودة هنا لإضفاء أشعة الشمس على خزانة ملابسهم. ☀️👟👒

Ready, set, summer! Our new Kids Collection is here to bring sunshine to their wardrobe. ☀️👟👒

#MyMaxStyle #HolidayCollection #SummerCollection #HolidayOutfits #SummerVacation #WomensFashion","جاهز، جاهز، الصيف! مجموعتنا الجديدة للأطفال موجودة هنا لإضفاء أشعة الشمس على خزانة ملابسهم. ☀️👟👒  Ready, set, summer! Our new Kids Collection is here to bring sunshine to their wardrobe. ☀️👟👒       ",5538,"['حبيبي الحلو 💖💖💖', '🔥🔥🔥🔥🔥سامي', 'سمسوميييي ❤️❤️❤️', 'سامييييييي😍😍😍', '❤️❤️❤️', '🔥🔥', 'سامي 😭🤍', 'اللي اسبوع سويت استرجاع ولا رجعتو اخر مره اطلب منكم', 'Samsumiiiiii❤️❤️', 'amazing ❤️❤️', 'قطرة المحنة لإثارة النساء👌👌', '🌸🙌❤️❤️', 'رجعو فلوسي ما صارت كذا', '🥰', '🥀🥀🥀🥀💔💔💔💔👌👌👌🇸🇦\U0001fae1🇧🇩']","['حبيبي الحلو 💖💖💖', '🔥🔥🔥🔥🔥سامي', 'سمسوميييي ❤️❤️❤️', 'سامييييييي😍😍😍', '❤️❤️❤️', '🔥🔥', 'سامي 😭🤍', 'اللي اسبوع سويت استرجاع ولا رجعتو اخر مره اطلب منكم', 'Samsumiiiiii❤️❤️', 'amazing ❤️❤️', 'قطرة المحنة لإثارة النساء👌👌', '🌸🙌❤️❤️', 'رجعو فلوسي ما صارت كذا', '🥰', '🥀🥀🥀🥀💔💔💔💔👌👌👌🇸🇦\U0001fae1🇧🇩']"
3370717011590394844,2024-05-18 14:00:04,"كارغو محايد + قميص بوهو = أهداف ستايل الصيف 🌴😎

Neutral cargos + boho shirt = Summer style goals 🌴😎

#MyMaxStyle #KidswearCollection #SummerCollection #HolidayOutfits #SummerVacation #KidsFashion",كارغو محايد + قميص بوهو = أهداف ستايل الصيف 🌴😎  Neutral cargos + boho shirt = Summer style goals 🌴😎       ,230,['Beautiful collection 🤩'],['Beautiful collection 🤩']
3370082851335904126,2024-05-17 17:00:07,"أسلوب الصيف: تألقي بالنهار بالنيون والدنيم.

Summer style: slay the day in neon and denim. 

#MyMaxStyle #HolidayCollection #SummerCollection #HolidayOutfits #SummerVacation #WomensFashion",أسلوب الصيف تألقي بالنهار بالنيون والدنيم.  Summer style slay the day in neon and denim.        ,142,"['تجننن 🤍🤍🤍👏🏻', 'As a supplier I know this is the best quality product. 😍 Thanks']","['تجننن 🤍🤍🤍👏🏻', 'As a supplier I know this is the best quality product. 😍 Thanks']"
3369992246026086751,2024-05-17 14:00:06,"ملابس مبتسمة أم طقم مكون من قطعتين؟ لماذا لا على حد سواء! 😊👶

Smiley Overalls or 2-Piece Set? Why not both! 😊👶

#MyMaxStyle #KidsCollection #SummerKidsCollection #BabyBoy #SummerVacation #Kidswear #KidsFashion",ملابس مبتسمة أم طقم مكون من قطعتين؟ لماذا لا على حد سواء! 😊👶  Smiley Overalls or -Piece Set? Why not both! 😊👶        ,332,"['موجودة في نجران', 'متى تنزلون الكولكشن الجديد', 'How much', 'Beautiful collection 🤩', 'amazing ❤️❤️']","['موجودة في نجران', 'متى تنزلون الكولكشن الجديد', 'How much', 'Beautiful collection 🤩', 'amazing ❤️❤️']"
3369358063612315462,2024-05-16 17:00:04,"شمس مشمسة وأنيقة، أسلوب الصيف الجديد. ☀️

Sun-kissed and boho-chic, the new summer streetstyle. ☀️

#MyMaxStyle #HolidayCollection #SummerCollection #HolidayOutfits #SummerVacation #WomensFashion","شمس مشمسة وأنيقة، أسلوب الصيف الجديد. ☀️  Sun-kissed and boho-chic, the new summer streetstyle. ☀️       ",167,"['😍😍😍', '👏👏👏']","['😍😍😍', '👏👏👏']"
3369267493288186982,2024-05-16 14:00:25,"من قال أن ملابس الأطفال لا يمكن أن تكون أنيقة؟ 😍من الطبعات المرحة إلى الأقمشة المريحة، لدينا ما يناسب مصمم الأزياء الصغير الخاص بك.

Who said baby clothes can't be stylish? 😍From playful prints to comfy fabrics, we've got your mini fashionista covered. 

#MyMaxStyle #KidsCollection #SummerCollection #BabyGirl #KidsSummerCollection","من قال أن ملابس الأطفال لا يمكن أن تكون أنيقة؟ 😍من الطبعات المرحة إلى الأقمشة المريحة، لدينا ما يناسب مصمم الأزياء الصغير الخاص بك.  Who said baby clothes cant be stylish? 😍From playful prints to comfy fabrics, weve got your mini fashionista covered.       ",553,"['❤️❤️❤️❤️', 'ممكن اللينك على السايت', 'Cute', 'Price', '👏👏👏']","['❤️❤️❤️❤️', 'ممكن اللينك على السايت', 'Cute', 'Price', '👏👏👏']"
